table,id,parent_id,project_id,contract_number,parent_title,parent_status,line_number,budget_code,normalized_budget_code,description,amount,reason,typed_candidate_ids,typed_candidate_labels,other_candidate_ids,other_candidate_labels,recommended_action
"purchase_order_sov_items","fdfaa5b7-52cd-4361-b85e-a6435e11d97e","b27bee18-9d25-4d31-a54f-145700317e02","31","000060","Provide and deliver to job site the following materials:  He","Approved","2","211313","211313","Cost of Contracts- Subco","175477.49","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","196926c0-350f-47fa-8e6f-5a317d27f3f0","c467bbc6-d631-463c-b6fc-439e636eb066","754","PO-8189-0001","Site Design","Approved","1","","","Alta survey with topography & utilities Prepare a topography survey of the project site including planimetric features, natural and finish grade elevations, sanitary sewers, utilities, drainage structures, contour map & site benchmarks.  Private Utility Locates Locate utilities including any gas, water, electric, communication, fiber optic cable, CATV & force mains.  Construction Documents Prepare a set of civil drawings including cover sheet, general notes, existing conditions/demo plan, site plan, erosion control plan, grading and drainage plan & details.  Permitting Assistance Assist with obtaining approval from the permitting agencies having jurisdiction over the project.  Meetings & Coordination Attend design team and municipality virtual/in-person meetings throughout the course of the project.  Variance Assistance  Assist with seeking a variance including preparing necessary applications, drawings and public notice material. Includes attending up to 2 project team conference calls and 1 in person public hearing.","37000","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"purchase_order_sov_items","db99bdcd-9020-4eb4-abd2-1d00390376df","e1626622-d4e0-41e8-bf28-c58171ad40d2","67","PO-1773768397381","Concrete & Rebar Materials","Draft","1","","","Rebar #4 steel","4550","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"purchase_order_sov_items","a1725a01-a708-46e0-80f4-1dc3bf4d8329","f248afe5-595f-4793-abd9-609ff200fb4e","43","000070","- Exterior wood siding for the north side of the Collective","Complete","1","062000","062000","Cost of Contracts- Material","19700","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","a0016c0e-c7a5-4c24-8327-f2f29ec4ff68","f248afe5-595f-4793-abd9-609ff200fb4e","43","000070","- Exterior wood siding for the north side of the Collective","Complete","2","062000","062000","Cost of Contracts- Material","19125","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","096e6685-e0ab-4644-b6c4-c5bfe4bd6aae","f248afe5-595f-4793-abd9-609ff200fb4e","43","000070","- Exterior wood siding for the north side of the Collective","Complete","3","062000","062000","Cost of Contracts- Material","2046","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","b91e23ab-9f9b-46bf-a12d-73fa92a16d11","f248afe5-595f-4793-abd9-609ff200fb4e","43","000070","- Exterior wood siding for the north side of the Collective","Complete","4","062000","062000","Cost of Contracts- Material","150","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","e265be76-cb69-47b9-9b30-7b1d5d752c96","f248afe5-595f-4793-abd9-609ff200fb4e","43","000070","- Exterior wood siding for the north side of the Collective","Complete","5","062000","062000","Cost of Contracts- Material","2860.97","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","d44eb8f5-4885-4697-b849-7968defa71f6","f4a11d79-820f-4caa-a94b-9ae5f693a6dc","1008","000101","SCOPE OF SERVICES  KEG will provide professional Civil Engin","Approved","1","508500","508500","Cost of Contracts- Subco","5300","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","317f99fa-3956-4491-a39c-87216164c6aa","f4a11d79-820f-4caa-a94b-9ae5f693a6dc","1008","000101","SCOPE OF SERVICES  KEG will provide professional Civil Engin","Approved","2","508500","508500","Cost of Contracts- Subco","5300","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","bf832341-050f-446a-b829-e386a33d36be","f9f65efa-e099-4b52-95e8-df6477830885","67","PO-1773768090398","Electrical Supplies PO","Draft","1","","","Electrical wiring materials","0","blank_code_zero_amount","","","","","Can remain unmapped if row is intentionally zero-value, otherwise assign a project budget code."
"subcontract_sov_items","76770cf8-9e88-47f3-b2a3-b3ebac055eeb","00692857-a8a3-435b-bf69-93a19c0fe100","868","SC-000436","Provide labor, materials, permits, and equipment to complete","Approved","1","261000","261000","Cost of Contracts- Subco","26362","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","b3441640-b6a3-4488-b60e-641734e960dc","00692857-a8a3-435b-bf69-93a19c0fe100","868","SC-000436","Provide labor, materials, permits, and equipment to complete","Approved","2","261000","261000","Cost of Contracts- Subco","11298","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","eca70405-3e33-4606-8249-6d793ab00490","08ddd7a9-4fbf-4052-8e4e-24d12415005e","43","SC-000247","SC-000247","Complete","1","093000","093000","Cost of Contracts- Subco","110150","ambiguous_typed_matches","b2ae4245-3c07-45c3-9d49-9ebe7eb15237;fc3ad58a-b4c4-4619-a21c-87ac6b630a73","09-3000.X;09-3000.S","0d08eeb8-6e3d-4041-9572-bf7506dd8767","09-3000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","a2d53b0a-fc71-495d-8038-9c2a760146a7","08ddd7a9-4fbf-4052-8e4e-24d12415005e","43","SC-000247","SC-000247","Complete","2","093000","093000","Cost of Contracts- Subco","3000","ambiguous_typed_matches","b2ae4245-3c07-45c3-9d49-9ebe7eb15237;fc3ad58a-b4c4-4619-a21c-87ac6b630a73","09-3000.X;09-3000.S","0d08eeb8-6e3d-4041-9572-bf7506dd8767","09-3000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","37ca78b1-c9bf-48c0-9b2d-a394f05f2def","08ddd7a9-4fbf-4052-8e4e-24d12415005e","43","SC-000247","SC-000247","Complete","3","093000","093000","Cost of Contracts- Subco","3000","ambiguous_typed_matches","b2ae4245-3c07-45c3-9d49-9ebe7eb15237;fc3ad58a-b4c4-4619-a21c-87ac6b630a73","09-3000.X;09-3000.S","0d08eeb8-6e3d-4041-9572-bf7506dd8767","09-3000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","d002d901-ebd3-4981-b146-faa3ca3c6115","08ddd7a9-4fbf-4052-8e4e-24d12415005e","43","SC-000247","SC-000247","Complete","4","093000","093000","Cost of Contracts- Subco","6000","ambiguous_typed_matches","b2ae4245-3c07-45c3-9d49-9ebe7eb15237;fc3ad58a-b4c4-4619-a21c-87ac6b630a73","09-3000.X;09-3000.S","0d08eeb8-6e3d-4041-9572-bf7506dd8767","09-3000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","7c0d00e0-93df-45c1-a095-7a3e9b229aa2","08ddd7a9-4fbf-4052-8e4e-24d12415005e","43","SC-000247","SC-000247","Complete","6","093000","093000","Cost of Contracts- Subco","-7200","ambiguous_typed_matches","b2ae4245-3c07-45c3-9d49-9ebe7eb15237;fc3ad58a-b4c4-4619-a21c-87ac6b630a73","09-3000.X;09-3000.S","0d08eeb8-6e3d-4041-9572-bf7506dd8767","09-3000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","59903bc4-ce1c-43ba-8c16-fb8b747913f3","08ddd7a9-4fbf-4052-8e4e-24d12415005e","43","SC-000247","SC-000247","Complete","7","093000","093000","Cost of Contracts- Subco","-1600","ambiguous_typed_matches","b2ae4245-3c07-45c3-9d49-9ebe7eb15237;fc3ad58a-b4c4-4619-a21c-87ac6b630a73","09-3000.X;09-3000.S","0d08eeb8-6e3d-4041-9572-bf7506dd8767","09-3000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","d5765e6d-ba63-4086-93db-968fe9f6b1d5","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","1","26-1000","261000","Mobilization","4035","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","2848115f-35a9-42e3-abee-b5487d604adc","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","2","26-1000","261000","Power Equipment","21200","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","03ba37d9-a670-4094-9849-ccce481706c7","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","3","26-1000","261000","Hunter Fans HVLS","52500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","4e00e16e-e07d-405e-878d-392947e2d908","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","4","26-1000","261000","Rough Material","33000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","86c078b5-facd-45df-975a-7877606d3470","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","5","27-4000","274000","Fire Alarm","53500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","20eabc08-185f-4143-83b5-e6bf894a6024","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","6","26-1000","261000","Distribution Material","20000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","8fa935ed-48fe-469f-ae37-99d0e3138383","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","7","26-1000","261000","Wire and Cable Material","46000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","04740333-c799-40d2-8755-d5aaa8250f01","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","8","26-1000","261000","Finish and Fan Install","11000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","e8b8704c-1200-40e6-bd69-d11dab0f54b3","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","9","26-1000","261000","Labor","99000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","23287605-aafc-4d0f-b728-2d197521876b","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","10","26-1000","261000","Labor","4000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","9759b0b9-8e49-44c6-91ae-ed07abd3664e","1254d95b-91c6-472e-969f-3e929cb8c596","761","SC-5347-0002","Electrical","Approved","11","26-1000","261000","Wire and Cable Labor","47000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","b80407ab-d2e3-4372-b79e-892b2634ace1","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","1","261000","261000","Cost of Contracts- Subco","70351.38","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","d9a48b9d-2d37-457f-8a7b-a9ba029c50b6","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","2","261000","261000","Cost of Contracts- Subco","4035","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","31773065-66d8-4211-96d8-56ba2087cf94","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","3","261000","261000","Cost of Contracts- Subco","52500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","f8661229-9088-4df3-b246-caad265706c7","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","4","261000","261000","Cost of Contracts- Subco","21200","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","36768b67-2432-497b-a542-19e2471a4d5a","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","5","274000","274000","Cost of Contracts- Subco","53500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","b1f1f221-74d0-4b09-86d7-bca00286af30","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","6","261000","261000","Cost of Contracts- Subco","33000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","939eff57-c289-47a7-b332-a220bf8816d8","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","7","261000","261000","Cost of Contracts- Subco","46000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","e182a77e-be98-42d3-9a8e-990ed67225f3","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","8","261000","261000","Cost of Contracts- Subco","20000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","0e84f940-ac19-4658-8627-32c8d39d0bc3","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","9","261000","261000","Cost of Contracts- Subco","11000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","e0b7c392-6d65-448d-8237-90c83ca38666","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","10","261000","261000","Cost of Contracts- Subco","99000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","41fd5f18-0906-4a27-98f6-5fb50a99f533","12fb7378-817f-4af6-8676-f16a22c41afd","761","SC-000330","Electrical Subcontract","Approved","11","261000","261000","Cost of Contracts- Subco","4000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","04850f74-f101-49d5-a6a7-150837b20e60","17943240-db2d-4051-bc4c-27c819fe739f","761","SC-000356","Relocate fire sprinkler piping in six areas per NFPA 13 (CA)","Approved","1","211313","211313","Cost of Contracts- Subco","38678","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","e14ef0e0-6b3c-4a53-ac2c-fabd44baf9b2","1a9bccbc-31f0-4ff4-a5c1-8b7e7de92336","43","SC-000157","Westfield Collective Site Surveying","Complete","1","020150","020150","Cost of Contracts- Subco","4650","ambiguous_typed_matches","aac5c0fd-d460-43f7-b272-d241898ff22e;4608ce57-f5b3-486c-810c-2b263df6c86a","02-0150.X;02-0150.S","0033c011-7041-4e46-9643-b9c6657b62aa","02-0150","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","7f36d2bd-1bba-4786-bab1-b5282e3ba6c1","1a9bccbc-31f0-4ff4-a5c1-8b7e7de92336","43","SC-000157","Westfield Collective Site Surveying","Complete","2","020150","020150","Cost of Contracts- Subco","3000","ambiguous_typed_matches","aac5c0fd-d460-43f7-b272-d241898ff22e;4608ce57-f5b3-486c-810c-2b263df6c86a","02-0150.X;02-0150.S","0033c011-7041-4e46-9643-b9c6657b62aa","02-0150","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","9c0af4d8-eed9-46e3-8038-2ffd92b266b3","1a9bccbc-31f0-4ff4-a5c1-8b7e7de92336","43","SC-000157","Westfield Collective Site Surveying","Complete","3","020150","020150","Cost of Contracts- Subco","3000","ambiguous_typed_matches","aac5c0fd-d460-43f7-b272-d241898ff22e;4608ce57-f5b3-486c-810c-2b263df6c86a","02-0150.X;02-0150.S","0033c011-7041-4e46-9643-b9c6657b62aa","02-0150","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","1570ef4b-00b8-429d-8763-c7fb16ba6331","1a9bccbc-31f0-4ff4-a5c1-8b7e7de92336","43","SC-000157","Westfield Collective Site Surveying","Complete","4","020150","020150","Cost of Contracts- Subco","3000","ambiguous_typed_matches","aac5c0fd-d460-43f7-b272-d241898ff22e;4608ce57-f5b3-486c-810c-2b263df6c86a","02-0150.X;02-0150.S","0033c011-7041-4e46-9643-b9c6657b62aa","02-0150","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","75055b0f-0216-49be-9a0b-c51073244344","1a9bccbc-31f0-4ff4-a5c1-8b7e7de92336","43","SC-000157","Westfield Collective Site Surveying","Complete","5","020150","020150","Cost of Contracts- Subco","3000","ambiguous_typed_matches","aac5c0fd-d460-43f7-b272-d241898ff22e;4608ce57-f5b3-486c-810c-2b263df6c86a","02-0150.X;02-0150.S","0033c011-7041-4e46-9643-b9c6657b62aa","02-0150","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","131d5cef-2567-484a-9f15-2e1ecd3b603e","1a9bccbc-31f0-4ff4-a5c1-8b7e7de92336","43","SC-000157","Westfield Collective Site Surveying","Complete","6","020150","020150","Cost of Contracts- Subco","3000","ambiguous_typed_matches","aac5c0fd-d460-43f7-b272-d241898ff22e;4608ce57-f5b3-486c-810c-2b263df6c86a","02-0150.X;02-0150.S","0033c011-7041-4e46-9643-b9c6657b62aa","02-0150","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","2121c125-8458-4fc5-a1f8-6e89595ccecd","1a9bccbc-31f0-4ff4-a5c1-8b7e7de92336","43","SC-000157","Westfield Collective Site Surveying","Complete","7","020150","020150","Cost of Contracts- Subco","1500","ambiguous_typed_matches","aac5c0fd-d460-43f7-b272-d241898ff22e;4608ce57-f5b3-486c-810c-2b263df6c86a","02-0150.X;02-0150.S","0033c011-7041-4e46-9643-b9c6657b62aa","02-0150","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","385eb1c2-5607-469a-b8de-12bf3adfa5d6","1f860de3-b689-4cde-8fc6-2e150d6f9c1d","868","SC-000440","This proposal is for the prep and painting of the interior o","Approved","1","099123","099123","Cost of Contracts- Subco","22100","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","bead2b75-226f-4b04-a45a-3af383a076e3","201071d6-6b89-4d3f-beba-222813f53ebf","764","SC-000338","SC-000338","Complete","1","261000","261000","Cost of Contracts- Subco","36320","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","d56da662-fa25-4980-8624-dfedb1289260","20ab813b-80bb-4c95-b679-c1e1ad30a7ee","67","SC-GAUNTLET-001-EDITED","Test Subcontract SC-GAUNTLET-001 EDITED","Draft","2","","","Framing","50000","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","22c123c1-878d-41bb-b920-e0ca90f443d4","212572ec-f8de-4e64-acf1-d5733b3960af","25125","SC-000322","SC-000322","Complete","1","221000","221000","Cost of Contracts- Subco","133914.9","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","4784197a-c24f-4a3b-b7d9-80ccd37f293d","22b37d7b-0cdf-4585-9463-26abdceb082e","869","SC-000420","Furnish and install one (1) Wayne-Dalton 8' x 9' dock seal a","Approved","1","111300","111300","Cost of Contracts- Subco","9937.35","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","46a89326-f601-4a31-9c7a-239e6fa1ccee","239b772e-e908-4337-b6b9-2efbfecc283d","754","SC-8189-0008","","Approved","1","","","SC-8189-0008","160799","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","f7bbb4aa-052f-40c2-a1b1-36f6993cd60a","2c3169cf-f855-44a3-80e4-07e10d124e70","754","SC-8189-0022","Materials Testing","Approved","1","","","Materials Testing","1700","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","76aa4b6c-76ab-4622-9cf3-6e03b2940835","2d7fb791-c9a6-4090-97f9-c38f11537bd6","754","SC-8189-0005","","Approved","1","","","SC-8189-0005","71325","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","d2ff444b-f71d-4ec0-9261-ffd1be23ebb5","2da545aa-2f0b-46c8-b745-dc56e14b8831","25125","SC-5092-0002","Framing, Drywall, Ceilings, Bathroom Accessories,  Doors, Frames & Hardware Install","Approved","1","09-2216","092216","Non-Structural Metal Framing","356501","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","088cd354-4ea3-4aba-be77-10ba75e239b6","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","1","014523","014523","Cost of Contracts- Subco","3193","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","c6d9fa18-097d-49bd-a7b9-fbc67312e3d4","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","2","014523","014523","Cost of Contracts- Subco","490","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","983679a7-6ca3-4c1c-8ba5-ab010819c31b","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","3","014523","014523","Cost of Contracts- Subco","490","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","8e7b98e3-74c6-4717-8af5-a518293c4c45","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","4","014523","014523","Cost of Contracts- Subco","1365","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","67186de5-1962-4309-b7be-ab54493c85c8","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","5","014523","014523","Cost of Contracts- Subco","426","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","4a7f889b-bc09-4d4e-9fa0-79f88b06c768","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","6","014523","014523","Cost of Contracts- Subco","675","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","2f6350fb-8c61-4161-a7d5-2a8c67d4839d","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","7","014523","014523","Cost of Contracts- Subco","840","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","9dbf65b5-f5b9-4c93-8958-2163e5e324ca","3330075b-e60e-4a6c-8a5b-76d0b3c5c81e","43","SC-000193","Site Testing Requirements","Complete","8","014523","014523","Cost of Contracts- Subco","1625","ambiguous_typed_matches","0e4f5392-b9ac-46c2-8237-f213cf7b36a1;9a3b9d9b-7b2b-4dc2-b536-ade24afbeb69","01-4523.X;01-4523.S","422caa3f-de62-469e-8555-5f102cdce42e","01-4523","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","3c86d40a-24b8-4c8b-a478-31f60a4771a5","334b0b5c-b467-410c-bf3d-fbb0261f470b","31","SC-000286","Fire Sprinkler Install","Complete","1","211313","211313","Cost of Contracts- Subco","169300","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","91dec78d-3525-41a2-8fd2-c7d0edf5052e","334b0b5c-b467-410c-bf3d-fbb0261f470b","31","SC-000286","Fire Sprinkler Install","Complete","2","211313","211313","Cost of Contracts- Subco","57000","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
